0.000194897	0.00061096	0.0018407	0.00608463	0.00902292	0.0252526	
0.000455214	0.00130063	0.00454029	0.0137602	0.0210073	0.0502738	
0.00127331	0.00303179	0.010011	0.0213978	0.0370947	0.0651096	
0.00324621	0.0069179	0.0155129	0.0331223	0.0536368	0.128966	
