0.000206655	0.000663734	0.00187798	0.00648057	0.00918278	0.0253479	
0.000400656	0.0013028	0.00429615	0.0139502	0.0201699	0.050115	
0.00143991	0.00311106	0.0109263	0.0237687	0.0392975	0.0606542	
0.0035474	0.00756017	0.0157562	0.0383255	0.0576433	0.121823	
